id_usuario,id_sesion,nombre_evento,timestamp_evento,pais,dispositivo,fuente_referencia,categoria_producto
user_2303,ec3a1e9c-0480-4c21-b577-05503eb84bea,add_payment_info,2025-06-17,Argentina,mobile,paid_search,Hogar
user_4637,b8818fd6-cb26-4667-9978-49334373ea16,begin_checkout,2025-03-06,Argentina,mobile,paid_search,Electronica
user_3403,041d5342-3c04-4aef-af1b-d5e8070c8043,add_to_cart,2025-03-03,Argentina,desktop,social,Hogar
user_1077,a5936d87-95a1-4de3-b7f5-664e56e7da83,first_visit,2025-04-24,Colombia,mobile,social,Moda
user_2053,89919991-962c-4a51-9246-99882765d8be,add_to_cart,2025-02-20,Mexico,mobile,organic,Electronica
user_2646,06f19283-7734-4650-979c-c421de8db769,begin_checkout,2025-03-02,Colombia,mobile,organic,Hogar
user_2600,e4feca02-7f1c-4940-8cea-3b77ffdc1afb,purchase,2025-02-24,Colombia,mobile,paid_search,Hogar
user_416,3a187492-021c-4437-bc8f-f94c5646b552,add_to_cart,2025-01-18,Colombia,desktop,organic,Electronica
user_4690,3009c9b8-776b-4288-b61b-1ac974c9e1a8,add_to_cart,2025-02-15,Argentina,mobile,organic,Hogar
user_2180,e40c50b9-dc3d-40a8-bc11-02a7f431a3d9,first_visit,2025-06-07,Mexico,desktop,paid_search,Hogar
user_1581,ce356089-cfbd-4df8-8c13-fd7a4229872a,add_to_cart,2025-02-22,Argentina,mobile,social,Electronica
user_3696,593c539d-b381-41d5-8fde-ac641ef406c6,begin_checkout,2025-06-28,Mexico,desktop,paid_search,Electronica
user_7170,2c38e7c3-7d52-441b-9573-31a229b98a31,first_visit,2025-05-16,Colombia,desktop,organic,Electronica
user_4829,314535d6-94a7-4b9f-8340-730b551d95fc,first_visit,2025-04-08,Mexico,desktop,organic,Moda
user_2934,3f829110-3534-4f1b-865b-54a28925a0c8,begin_checkout,2025-04-01,Mexico,desktop,organic,Moda
user_2147,32debbd4-8f87-44a1-a68e-e82452134df6,add_payment_info,2025-03-28,Argentina,desktop,organic,Electronica
user_2985,8467a793-50bb-4790-a535-1bf387d3463c,begin_checkout,2025-04-14,Colombia,desktop,social,Moda
user_1549,827a85fc-348e-4700-9173-45fa37cfe507,add_to_cart,2025-05-22,Colombia,desktop,paid_search,Electronica
user_3152,807fb182-cc0e-4609-a192-16e3d3934f58,select_item,2025-03-29,Argentina,mobile,paid_search,Electronica
user_3685,29849e10-af41-4c73-9d94-aa9ae90e09b9,purchase,2025-06-18,Colombia,mobile,paid_search,Electronica
user_7719,bd2c864e-136d-42b9-b52b-12935c462673,add_to_cart,2025-01-16,Argentina,mobile,organic,Hogar
user_3760,21d4b219-36e7-4ba6-95b2-cdede3b20821,first_visit,2025-02-10,Argentina,mobile,social,Electronica
user_3353,dd08857a-7f1d-4088-9012-ad551b25a8f1,add_to_cart,2025-02-05,Argentina,desktop,social,Electronica
user_6950,a0bb0e76-1faf-4c4f-8b04-9c2d7045bd36,first_visit,2025-01-03,Colombia,mobile,paid_search,Hogar
user_311,476e28a2-fe31-438f-aa47-719db753e190,select_item,2025-06-13,Argentina,desktop,social,Moda
user_4313,ee5ae241-3fe7-4375-bbef-baf3fbaea9c3,begin_checkout,2025-05-17,Mexico,desktop,social,Electronica
user_10,202e030e-6c56-4615-bca8-1133f2cac4ca,add_payment_info,2025-01-05,Argentina,desktop,paid_search,Moda
user_1638,ca1d2d6f-a01f-45f1-b18e-65175ca9fc3b,select_item,2025-04-06,Argentina,desktop,social,Moda
user_5347,362736de-bf0f-4f86-95ff-9f6e35bf11e1,add_payment_info,2025-02-18,Argentina,desktop,organic,Electronica
user_5222,81cd46ad-2f67-4601-be4f-0cff81641947,first_visit,2025-05-20,Argentina,mobile,social,Hogar
user_1505,6b673e08-ae3a-4ae1-9990-6c10a96ae484,select_item,2025-06-30,Argentina,desktop,social,Moda
user_4133,33af9bb2-fa4b-4eac-be86-f7e9783edfd6,select_item,2025-03-18,Colombia,mobile,organic,Hogar
user_7827,030f22e6-ab86-4eff-91f8-10cf8b02605d,first_visit,2025-05-07,Mexico,mobile,organic,Moda
user_6899,e84d9532-9629-4e79-ae96-b2c60808a587,add_payment_info,2025-06-22,Argentina,desktop,paid_search,Electronica
user_4794,3f3b0632-0a5b-4b13-adde-70cd398104c8,add_payment_info,2025-06-22,Mexico,desktop,paid_search,Electronica
user_4014,2b875d40-42d0-4caa-94cb-376ac034e77d,select_item,2025-05-28,Mexico,desktop,organic,Electronica
user_3102,b9a7c7c5-6c7f-499a-b19d-c331218063ef,add_to_cart,2025-06-28,Colombia,desktop,paid_search,Moda
user_5239,f2b2e430-78c6-4f48-900f-f3df4bd9fde4,first_visit,2025-02-09,Mexico,desktop,paid_search,Electronica
user_246,96cda606-341b-490e-aef0-9c153667801f,first_visit,2025-04-26,Mexico,desktop,organic,Electronica
user_3426,79d27833-3c77-4610-bfdb-4bff1c1f1002,add_payment_info,2025-06-02,Mexico,desktop,organic,Moda
user_5138,953fda4f-8b79-46fc-bd8c-c1b6daf46172,purchase,2025-04-05,Argentina,desktop,paid_search,Hogar
user_379,156f8083-f28c-4bd6-8132-f0cc9dc0ae39,add_payment_info,2025-01-17,Colombia,mobile,social,Hogar
user_6491,0226bd6f-fbd2-424f-95b8-dde254626234,purchase,2025-02-24,Mexico,desktop,social,Electronica
user_72,6928260b-77bb-428a-bb66-d3a8617aa2f3,begin_checkout,2025-02-17,Argentina,mobile,organic,Electronica
user_4769,cc539169-2bf7-4804-80f9-c031e5023355,first_visit,2025-03-13,Mexico,mobile,organic,Electronica
user_1300,d1ab1a8b-8c85-4928-b9dd-848759665fb6,first_visit,2025-04-12,Mexico,mobile,paid_search,Electronica
user_4377,3018f869-346f-4e8a-97ee-2682dd1ba11f,add_payment_info,2025-03-25,Colombia,desktop,organic,Moda
user_4731,65825172-f540-4e27-9061-19f9d872693b,add_to_cart,2025-01-20,Argentina,desktop,paid_search,Electronica
user_367,293d122e-4d0f-4516-8002-f934882195ed,begin_checkout,2025-05-20,Argentina,desktop,social,Hogar
user_6617,6345262d-4f67-4782-a0e0-b65bbfd50527,first_visit,2025-02-18,Colombia,mobile,paid_search,Hogar
user_4642,67923c2f-5657-41a6-a9c8-90d1173e6243,select_item,2025-06-24,Mexico,mobile,social,Electronica
user_2706,e923e166-1baf-4eb9-8ab1-675d1fb5b359,add_to_cart,2025-04-05,Argentina,mobile,social,Moda
user_3509,c7d53cef-a972-4489-a032-60005552b633,purchase,2025-06-02,Mexico,desktop,organic,Hogar
user_7050,70e7f616-be44-46d4-918a-e7f4153d3afe,add_payment_info,2025-01-26,Colombia,mobile,social,Electronica
user_7942,f1fbbfee-b5ec-4061-8ef3-d58bb116b55f,select_item,2025-03-07,Mexico,desktop,paid_search,Moda
user_726,c56b003c-fcfa-4154-b125-2e5b239c347b,add_to_cart,2025-04-22,Argentina,desktop,organic,Electronica
user_6927,be9a336a-f6d8-4108-9b34-39e6ad7ab5d7,select_item,2025-01-30,Colombia,mobile,social,Moda
user_4651,31466b51-6d15-4453-982a-a23be00afb37,first_visit,2025-06-11,Mexico,mobile,organic,Hogar
user_7441,7fa1a429-86f0-45a5-ae71-e8a1d04b29c2,first_visit,2025-02-12,Argentina,desktop,paid_search,Hogar
user_1718,cb2407f2-c936-4290-983e-788dd9c13e11,purchase,2025-01-12,Colombia,desktop,organic,Hogar
user_2583,c4c83391-b2f3-4c8e-9a4e-d09207e3c5a6,select_item,2025-01-30,Colombia,desktop,social,Moda
user_6259,3b57e6be-6aa5-4d9a-aac7-bf441d4eee03,add_payment_info,2025-03-09,Colombia,mobile,organic,Hogar
user_3154,9fc081dc-7d22-477a-8e11-a8dd1be6cbf2,add_payment_info,2025-01-11,Colombia,desktop,social,Moda
user_3135,f815ea00-7333-4c16-823f-2ce4e2c198ba,add_to_cart,2025-04-27,Colombia,desktop,paid_search,Electronica
user_6637,864eab21-7fe2-4220-97c5-e441933f7450,first_visit,2025-05-31,Argentina,desktop,organic,Electronica
user_5426,8abb09a3-3bcf-4ee3-9786-c9fededeefde,add_payment_info,2025-05-10,Colombia,desktop,social,Electronica
user_6209,62b820e9-3585-4ee1-8dcd-2666c208a6f7,begin_checkout,2025-02-27,Argentina,mobile,social,Hogar
user_281,fd4272af-e03d-41ac-ad22-9e6f79b38953,select_item,2025-03-12,Colombia,mobile,paid_search,Moda
user_6496,d4f647dc-15ce-4460-a53e-547c2136d53f,purchase,2025-01-05,Colombia,desktop,organic,Hogar
user_4091,1cf38c2f-b266-465d-a56f-ab247edf91fe,first_visit,2025-01-02,Argentina,desktop,organic,Hogar
user_7782,b1c989d1-79ca-4ed3-b0ed-d054152d38ea,first_visit,2025-04-26,Mexico,mobile,social,Moda
user_1303,2cd628b1-315f-4b0a-a473-e51195b2d5c5,add_to_cart,2025-04-24,Colombia,desktop,social,Moda
user_7225,76b600b3-5b29-4011-96c1-cc45c5ff22a1,add_to_cart,2025-01-20,Argentina,desktop,organic,Hogar
user_6926,41b38db9-9868-4046-84db-bb4750577155,add_payment_info,2025-06-25,Colombia,mobile,social,Electronica
user_690,1944ed9a-2a71-495f-922d-9a1ba71167cf,add_to_cart,2025-06-16,Argentina,desktop,social,Moda
user_7510,eadef890-0fd8-417c-924c-fc1a014f17ff,select_item,2025-04-18,Colombia,mobile,organic,Hogar
user_5,a9800d97-96ad-4f5b-865d-32dbcdede2ab,first_visit,2025-06-11,Colombia,desktop,social,Moda
user_2793,66660533-6d37-4da3-ac0e-9b5e175ecfd1,first_visit,2025-01-16,Mexico,desktop,paid_search,Moda
user_6880,1458a9f6-6c23-4a6d-903d-d3e9321bcaac,add_to_cart,2025-01-26,Mexico,mobile,organic,Hogar
user_4644,da579c17-d70c-4927-bfa1-f042ff489351,first_visit,2025-01-08,Colombia,mobile,organic,Hogar
user_5982,46151617-d5aa-4844-86d0-b7ce6a2d3620,select_item,2025-05-24,Colombia,desktop,social,Hogar
user_5991,e82c98ca-8da6-4265-8464-17ea10d20ebf,add_to_cart,2025-02-26,Argentina,mobile,organic,Electronica
user_99,42306a5c-3256-4679-9c75-a76fc8b08bad,add_to_cart,2025-01-29,Mexico,desktop,social,Electronica
user_7673,34df5993-208a-405e-b6c0-1cfdb57019ba,first_visit,2025-04-23,Colombia,mobile,paid_search,Moda
user_3666,5471d8a2-5601-4813-bb6d-b83e4bfc3138,add_payment_info,2025-03-03,Argentina,mobile,paid_search,Hogar
user_2917,2269a926-03ed-4297-af6c-5f677ffdba28,select_item,2025-03-21,Colombia,desktop,paid_search,Hogar
user_1811,925fba98-02b1-4a0b-b3ac-3be5a9e697f9,first_visit,2025-06-05,Mexico,mobile,organic,Electronica
user_1220,4da30980-2db4-4f67-a190-a95c115d9d84,select_item,2025-05-25,Colombia,mobile,social,Moda
user_5016,3d68f5f0-b019-4fa7-8018-62334e84b630,add_to_cart,2025-04-21,Mexico,desktop,organic,Moda
user_6019,b2f18313-f6db-47dc-9e9d-58e75204a5f6,begin_checkout,2025-02-21,Argentina,desktop,organic,Moda
user_7814,ebf324ef-a80c-4e93-852b-cbb4df7c8844,first_visit,2025-02-14,Mexico,mobile,social,Moda
user_3948,45de34c5-9380-4b74-9a85-d479374574c1,first_visit,2025-01-25,Mexico,desktop,organic,Hogar
user_567,cda56c97-7adb-4a82-a101-fc38fc819b1d,begin_checkout,2025-04-05,Argentina,mobile,organic,Moda
user_1308,b7b8cb7a-c75d-4367-b036-8895f28fc9fa,add_to_cart,2025-04-03,Colombia,desktop,organic,Electronica
user_5382,eef7add3-7e37-4ab4-9e7a-cd40603efb2e,begin_checkout,2025-02-26,Colombia,desktop,organic,Moda
user_7528,e1d8e140-153b-4f50-9c78-636ee6a2e919,add_to_cart,2025-06-16,Mexico,desktop,social,Moda
user_6061,c348c4fe-4cf1-439a-96b5-bf2e1f669827,add_to_cart,2025-03-03,Argentina,desktop,social,Moda
user_7347,586bb769-aacc-4c1a-88ea-b4dc112d1336,begin_checkout,2025-06-07,Colombia,desktop,organic,Hogar
user_1536,ba2432db-f006-4c48-b7e4-adfba272357a,first_visit,2025-04-29,Mexico,desktop,social,Hogar
user_2948,66467ba7-1d5e-42f3-8a6b-2f1ac66fa63a,first_visit,2025-03-24,Mexico,desktop,organic,Hogar
user_1658,2df4b065-3ed0-4d1f-90cf-289df6e08a2f,add_to_cart,2025-02-21,Mexico,desktop,social,Moda
user_5303,2f624a79-8eac-440d-995a-4881bde3dc23,purchase,2025-01-27,Argentina,mobile,paid_search,Moda
user_6730,bab713ba-7de7-4293-8502-17d6b4b8854f,purchase,2025-05-07,Colombia,desktop,paid_search,Hogar
user_5121,f3cd1b3d-e742-4a13-913b-863815aafee5,select_item,2025-03-25,Mexico,mobile,paid_search,Moda
user_999,e4948404-15ae-40d4-824a-a490e0ca3b37,add_payment_info,2025-02-03,Argentina,desktop,organic,Moda
user_1795,6e25d2dc-1f3a-4768-b706-a420ab6df5df,select_item,2025-05-20,Mexico,desktop,paid_search,Moda
user_3435,f7e1bd4c-fb1b-425b-adc9-a4081c5a5643,select_item,2025-04-07,Argentina,desktop,social,Moda
user_3151,58a11048-bd84-448f-8ee7-432872053432,select_item,2025-01-26,Colombia,mobile,organic,Moda
user_3344,0b6e6ed5-d7f3-4e34-8512-735d43ffe1e8,begin_checkout,2025-02-17,Mexico,mobile,paid_search,Moda
user_458,129134db-b21f-42ed-bc18-c95b739cdc64,first_visit,2025-06-19,Colombia,desktop,paid_search,Moda
user_1605,1704386f-ed5f-47eb-b8c1-5b999c6b9795,first_visit,2025-02-10,Argentina,desktop,paid_search,Electronica
user_4388,20136419-96e2-4f9a-abab-a95cb02bc563,select_item,2025-03-07,Colombia,desktop,paid_search,Moda
user_5874,4dd5f5fb-48b7-4bb0-8c7c-86b4b1a5551d,select_item,2025-01-06,Colombia,desktop,organic,Moda
user_3868,5daba5c9-9983-49ee-b038-96dac47414c5,begin_checkout,2025-06-14,Argentina,desktop,organic,Moda
user_5219,4378023d-63b0-4333-a2d4-8a612d160701,select_item,2025-06-21,Colombia,mobile,organic,Electronica
user_7500,110e5f41-de7b-4ace-b6b3-6ba762ead638,select_item,2025-01-13,Colombia,mobile,social,Hogar
user_760,fdba4b04-7f92-4057-8b06-79f9ab2b308f,begin_checkout,2025-01-09,Mexico,mobile,organic,Moda
user_450,3aa7d15b-c7ee-4fcb-beb5-7d966c2df22c,select_item,2025-02-04,Argentina,mobile,social,Moda
user_4672,2130d45e-da50-4070-bc75-65f284b1c4e7,add_to_cart,2025-03-22,Colombia,mobile,social,Hogar
user_7848,82b3e808-44b0-473a-b7d6-e45257b373f4,begin_checkout,2025-05-27,Argentina,mobile,paid_search,Hogar
user_5711,e6e5a7be-1d17-40fd-9737-9fa0fd9d6e3d,begin_checkout,2025-02-20,Mexico,desktop,social,Moda
user_6323,81d610da-bb4b-4067-b8bb-d98db4ab96aa,add_payment_info,2025-05-07,Colombia,desktop,social,Electronica
user_1513,5c0ef711-c345-40e4-bd0e-f0890ccdc524,first_visit,2025-03-27,Mexico,desktop,social,Moda
user_1131,cf1faef4-d86c-4ee4-9157-2b73c7ae2076,select_item,2025-05-19,Argentina,mobile,paid_search,Hogar
user_5395,b2fd51f0-b891-4ba0-99ef-a3e069f1d9fa,begin_checkout,2025-01-22,Argentina,mobile,social,Hogar
user_1154,645256e3-cd4d-43da-8b3a-5c119039db14,select_item,2025-05-17,Argentina,mobile,paid_search,Electronica
user_3256,3968bff3-b3e5-4689-908e-125b7b71dda9,select_item,2025-02-28,Argentina,mobile,social,Moda
user_6226,01c36e14-0aac-4e19-a299-a2f7bd96059e,select_item,2025-03-29,Mexico,desktop,paid_search,Moda
user_6874,940c5911-0dc1-409c-a30e-0b5baeaa1d10,begin_checkout,2025-01-10,Argentina,desktop,social,Electronica
user_2524,cf22f030-974b-4ac1-b605-18cc0ff38612,add_to_cart,2025-06-13,Argentina,mobile,paid_search,Moda
user_7534,573df5ee-699f-42ec-8cea-63a49fd6047a,add_to_cart,2025-01-12,Mexico,mobile,paid_search,Hogar
user_7567,7b0a307a-9660-48ab-b98c-a73980460514,add_payment_info,2025-02-17,Colombia,mobile,paid_search,Moda
user_1598,43e84d7e-2ad6-4f79-8c9e-0bfaf6558245,select_item,2025-02-07,Argentina,mobile,paid_search,Electronica
user_6655,8d880f0b-9c35-4f90-b57a-eeac7e3ee1de,purchase,2025-05-24,Mexico,mobile,organic,Hogar
user_950,acfdca80-ba81-4eb9-9284-ad42167774bd,first_visit,2025-05-02,Colombia,desktop,paid_search,Electronica
user_7701,0e1d5955-4520-452a-bb96-c8ab55cb2ca3,add_payment_info,2025-03-10,Argentina,desktop,paid_search,Electronica
user_3317,1e502a36-16eb-423c-8222-082f1362f6ff,first_visit,2025-01-04,Colombia,mobile,paid_search,Hogar
user_7794,3734c498-25f3-47d1-a90a-71026dfbce25,begin_checkout,2025-06-21,Mexico,mobile,organic,Moda
user_3496,9652a3a2-196f-490f-ba14-b6e45f7c62c6,first_visit,2025-05-16,Mexico,mobile,paid_search,Electronica
user_4906,2d7a77fa-0064-4d36-a1e6-f0b26ca7fb64,begin_checkout,2025-06-01,Mexico,desktop,organic,Hogar
user_1425,937786ca-d695-498e-9805-7f4954111966,begin_checkout,2025-05-06,Mexico,mobile,paid_search,Moda
user_3355,016f04bc-e3a6-48b6-be60-a832b141999d,add_to_cart,2025-04-06,Argentina,mobile,organic,Electronica
user_7507,badf1315-9090-4354-863c-5a7f665eb14c,add_to_cart,2025-06-15,Argentina,mobile,paid_search,Hogar
user_3920,f9cdc90a-b7da-4c6f-a942-95a9f8d48e5f,add_to_cart,2025-05-05,Colombia,mobile,social,Moda
user_3384,2520b125-38cc-4876-a42d-855417d09c02,add_to_cart,2025-06-30,Argentina,desktop,social,Moda
user_4231,43f563c8-60e0-48c1-a4f9-485475c57b1e,add_to_cart,2025-05-13,Mexico,desktop,social,Electronica
user_7398,b1345dd5-7ca2-4cbe-9d0f-264080beec64,first_visit,2025-03-08,Colombia,mobile,social,Hogar
user_5492,ac65d5ba-e75a-4c09-b6a1-af38f750ee3b,begin_checkout,2025-02-04,Colombia,desktop,paid_search,Hogar
user_2754,7ac60a00-9f3f-4512-a3fe-209dbe693f18,add_to_cart,2025-02-28,Colombia,desktop,social,Electronica
user_5326,953f75f7-9621-414d-9352-6192256c9762,first_visit,2025-03-30,Colombia,desktop,paid_search,Moda
user_3684,9b4b56d4-6323-4c64-b19d-760626facff0,select_item,2025-01-21,Argentina,mobile,organic,Electronica
user_7937,cf5ca164-407a-4f88-8c37-1ba6b8b598c3,begin_checkout,2025-06-10,Argentina,mobile,organic,Hogar
user_2492,64397c76-f48f-4b21-bcd3-4e0f86168459,begin_checkout,2025-05-24,Argentina,desktop,organic,Electronica
user_4815,e2576634-a7d5-41cb-af80-0ac0b01e207e,begin_checkout,2025-06-22,Mexico,mobile,paid_search,Moda
user_3393,66d8e757-f3e2-4356-9447-47db5de81035,add_to_cart,2025-01-10,Colombia,desktop,social,Moda
user_7287,472ab549-3c65-49ee-82b2-063a3fb41c69,begin_checkout,2025-02-10,Mexico,desktop,organic,Hogar
user_260,7b04b1fa-9630-44ba-b804-e56555dc70f8,first_visit,2025-04-22,Argentina,mobile,organic,Moda
user_7497,b3e22a2a-3f76-4cf7-a91d-7e7206ef86aa,select_item,2025-03-21,Mexico,mobile,social,Moda
user_7556,3a3d0df3-4afa-4e34-9c48-ee8a88b35725,first_visit,2025-02-16,Colombia,mobile,paid_search,Hogar
user_5793,6f717120-a286-4f07-95c2-a9564c86d4ae,first_visit,2025-01-29,Argentina,desktop,organic,Moda
user_6112,af430d79-fa95-4c98-932a-3c645739783d,select_item,2025-06-12,Colombia,desktop,organic,Electronica
user_1409,901d7dcc-d099-4d58-b99c-761fd052443c,first_visit,2025-03-19,Mexico,mobile,paid_search,Electronica
user_6996,cc2ef7b6-34ff-40b4-bdd5-35509b777713,begin_checkout,2025-05-30,Mexico,mobile,paid_search,Moda
user_2708,68b03d1b-0f65-4e2e-8bae-9567dff8af3a,select_item,2025-02-05,Colombia,mobile,paid_search,Moda
user_5860,9a7fd8eb-5d7e-4a2b-abef-023c8aa44d16,purchase,2025-05-17,Mexico,desktop,social,Hogar
user_3025,9e07919b-120e-40d0-8e8c-4a789ae77ff8,begin_checkout,2025-05-11,Colombia,mobile,social,Electronica
user_4217,2f45c723-0292-4859-8d8e-3fc2de79e635,purchase,2025-03-18,Argentina,mobile,paid_search,Electronica
user_6309,d315fd0a-6861-4496-8198-b700fde871da,select_item,2025-01-19,Mexico,desktop,paid_search,Electronica
user_306,896797b0-ce8b-4dd0-bc3f-ac0380e72c70,select_item,2025-04-10,Colombia,mobile,organic,Electronica
user_6457,d5eed1a3-ff1c-444a-8e2b-40cc6c373ec2,select_item,2025-03-01,Colombia,mobile,organic,Hogar
user_3251,c1561961-9dfc-46a4-8e74-b0b8a11f9040,add_to_cart,2025-03-13,Argentina,mobile,organic,Moda
user_1848,94a3284e-a9e7-4beb-91e3-6c07b84a95c5,first_visit,2025-03-15,Mexico,desktop,social,Moda
user_5893,98d42043-53ed-4c3c-b76c-299d2ac3052d,select_item,2025-05-06,Mexico,mobile,organic,Electronica
user_2516,ab4b132b-b6f8-46ac-a127-3a2b575eafbc,add_payment_info,2025-04-30,Colombia,desktop,social,Moda
user_632,fa5d6b68-a68a-4e97-8129-747f0308b933,purchase,2025-06-16,Colombia,desktop,organic,Moda
user_3051,72cfefd3-4059-4f35-8d1f-abfb79678ac0,add_to_cart,2025-06-01,Mexico,desktop,organic,Moda
user_6833,1be55e85-761e-40e1-a4d9-49d8a17acf1c,begin_checkout,2025-02-17,Argentina,mobile,social,Hogar
user_6617,4a80a775-672c-43fa-8ea9-1adde2eb339e,begin_checkout,2025-05-05,Colombia,mobile,organic,Hogar
user_3428,8f9e5ca3-a676-4c2e-a9be-6abd930cc388,begin_checkout,2025-06-14,Argentina,mobile,paid_search,Hogar
user_5773,91bcc2d0-49d7-454b-aa11-be63e197a1d9,first_visit,2025-06-09,Mexico,desktop,paid_search,Electronica
user_4965,f286fcb3-27a1-416e-a806-6c3f27e7ea59,add_to_cart,2025-04-17,Mexico,desktop,organic,Electronica
user_316,e9eaa55c-3a0f-4ae7-9846-419a2a2fb05d,purchase,2025-06-06,Mexico,desktop,social,Hogar
user_1295,680348bd-16d6-4e80-81ec-7e729370514f,select_item,2025-02-20,Argentina,desktop,social,Hogar
user_6679,32b28990-675c-4f8a-9735-dcc688498899,select_item,2025-06-08,Mexico,mobile,paid_search,Electronica
user_2869,135f6b62-be07-498e-b435-d59404479741,add_to_cart,2025-06-21,Argentina,mobile,paid_search,Electronica
user_2179,3d160d0d-8487-4bdc-897b-8e177a3710ea,first_visit,2025-02-08,Mexico,mobile,social,Moda
user_780,4b5d05f4-87aa-4173-8728-c2e7bf45ffef,add_to_cart,2025-01-02,Colombia,mobile,paid_search,Electronica
user_5175,027a0195-5ac9-4c36-b5c0-4d2d3284e552,select_item,2025-03-30,Argentina,desktop,paid_search,Electronica
user_5401,8c508e46-4d8b-40c1-8f46-616d0bc378fb,select_item,2025-04-05,Argentina,mobile,paid_search,Electronica
user_3625,74cc4e36-3563-4a45-b40b-44be152731e5,purchase,2025-01-21,Mexico,mobile,social,Moda
user_7129,895964ce-28aa-4fbd-bc93-ca3becec7cdd,add_to_cart,2025-04-04,Mexico,mobile,organic,Electronica
user_4206,17ef9d64-1886-440e-8f86-e877bdf2eefa,select_item,2025-06-16,Argentina,desktop,social,Hogar
user_3155,1ff046d2-794d-4957-9c19-be2f43b099c0,begin_checkout,2025-04-30,Argentina,desktop,social,Electronica
user_4348,a88c8d72-e78e-4d0f-983c-f5755237478d,first_visit,2025-01-02,Colombia,mobile,paid_search,Moda
user_5523,4e75590f-a5c0-49f6-ae4e-df3a8be59764,select_item,2025-03-06,Mexico,mobile,organic,Electronica
user_5321,01334f6f-6e7a-4f4b-8850-bdcf40710239,purchase,2025-04-01,Argentina,desktop,organic,Electronica
user_4695,d85cdbd8-e1c8-4e1f-bd3f-c5b8aba07d40,first_visit,2025-02-18,Argentina,mobile,organic,Moda
user_243,887e300d-b154-48ae-a241-7f08ac83ef61,select_item,2025-03-01,Argentina,mobile,organic,Electronica
user_4628,5868ead7-70af-4fbf-8c91-01e6f0b7d6c1,begin_checkout,2025-01-03,Argentina,desktop,social,Moda
user_6146,89c2b250-4f51-4016-b271-f817e5be9d2e,first_visit,2025-03-16,Mexico,desktop,social,Hogar
user_1625,4490f5e5-8e51-4893-882a-2be66e5775ab,begin_checkout,2025-02-26,Mexico,mobile,organic,Electronica
user_71,ae6b67d0-e6c8-4ba6-a18c-a3628442817e,begin_checkout,2025-03-06,Argentina,desktop,social,Hogar
user_4413,b3db73a7-f207-490a-a3ec-50c3159229f2,first_visit,2025-06-09,Mexico,desktop,social,Moda
user_7656,8749708f-eeb4-4ff5-a867-4df4d215db36,add_to_cart,2025-03-11,Colombia,desktop,paid_search,Hogar
user_2106,9d6a4378-b2e1-466b-a6cf-bf4f59886821,add_to_cart,2025-05-23,Mexico,mobile,paid_search,Moda
user_6445,facd2705-36c4-4e37-a870-162cbe6b8d40,begin_checkout,2025-01-29,Mexico,desktop,social,Hogar
user_5503,0ca2e775-171e-475a-b6ce-afaf4cf433ea,add_to_cart,2025-04-03,Colombia,mobile,paid_search,Hogar
user_2502,a4e5b7a4-61b6-4935-9885-176d10f990e7,add_to_cart,2025-05-26,Argentina,mobile,organic,Hogar
user_3145,ce319081-dff0-4742-974c-986f9422d5ec,first_visit,2025-05-24,Mexico,desktop,organic,Hogar
user_3715,f3ecedc6-ed36-47ab-b711-e36d4444a928,select_item,2025-05-11,Argentina,mobile,paid_search,Hogar
user_7369,931118c5-3e36-44e4-9275-46aea614de7e,begin_checkout,2025-02-06,Mexico,desktop,social,Electronica
user_3602,6d8347e0-8c33-4997-935d-accc2191c727,add_to_cart,2025-06-26,Argentina,mobile,social,Hogar
user_4472,e9e38664-44dc-4ad2-aff9-739f2272795f,select_item,2025-04-10,Mexico,desktop,organic,Moda
user_482,fbeb964a-b0a0-45da-aa72-e4e800327079,add_payment_info,2025-05-13,Mexico,mobile,organic,Moda
user_3066,45d60d45-c1af-4e50-b30a-d9a4fd08ffa9,begin_checkout,2025-05-01,Argentina,desktop,organic,Electronica
user_1140,fa15dbec-cf64-43b1-acfc-729b1cb5e174,purchase,2025-03-16,Argentina,mobile,organic,Electronica
user_5179,f9207313-f3ea-4ade-9d8c-89157b45c1b7,begin_checkout,2025-03-16,Mexico,mobile,paid_search,Moda
user_311,c6dc9293-0f9d-4cf2-9424-1d24355b5f0b,first_visit,2025-02-26,Argentina,desktop,organic,Hogar
user_1397,8de87778-fe43-4904-9f51-fb7a7eaaee3e,add_payment_info,2025-03-03,Mexico,mobile,paid_search,Moda
user_108,5492206f-1d92-4dd2-a22d-dca45710b914,select_item,2025-06-22,Colombia,mobile,social,Moda
user_5397,10f6eabf-97de-4e50-a895-9077b5483606,begin_checkout,2025-05-07,Mexico,desktop,social,Hogar
user_6701,8941d822-35b9-47dc-bf9a-03d337c346f8,purchase,2025-02-22,Mexico,mobile,social,Hogar
user_3506,bbc28c4d-ee00-4079-8b4b-72089f77a1cc,add_payment_info,2025-01-29,Colombia,desktop,paid_search,Hogar
user_3449,2d12a294-ad13-4c89-b051-bdb12f79d965,first_visit,2025-03-09,Mexico,mobile,paid_search,Electronica
user_3773,daad18cf-9649-4824-856a-939d2bc1efcf,add_payment_info,2025-06-11,Mexico,mobile,social,Hogar
user_605,22142e93-8e77-4274-a794-0ebc5a75416e,first_visit,2025-01-03,Colombia,mobile,paid_search,Moda
user_4415,665ed184-dbdd-4d77-a3d6-f62167a96812,first_visit,2025-02-06,Mexico,desktop,paid_search,Electronica
