user_id,genero,edad,continente,pais,fecha_registro,tipo_suscripcion,puntos_cliente,medio_pago_guardado,tiene_tarjeta_retail,tiene_app_descargada,fecha_instalacion_app,notificaciones_activadas,plataforma_app,cantidad_ordenes,total_gastado,ticket_promedio,visitas_web,visitas_app,nivel_educativo
f2a93416-f707-43cb-befe-d776f6a6fa16,F,47,América,Brasil,2022-12-22,FREE,1241,Tarjeta Credito Bancario,0,0,,0,,34,2184.5,64.25,74,0,superior_completa
f61b4697-c494-49f2-8836-ef7cf231046f,F,44,América,Perú,2024-10-17,PREMIUM,2350,Tarjeta Credito Bancario,0,1,2025-01-18,1,iOS 17.2,26,4374.5,168.25,16,189,superior_completa
d69212ae-2a9f-4085-ae61-b324ccc3891e,F,35,América,Chile,2023-08-16,FREE,5047,Tarjeta credito marketplace,1,1,2025-02-01,1,Android 14.1,29,1247.0,43.0,26,151,escolar_incompleta
328a3fd6-8c13-4ffa-8f0f-f7a8360d8686,F,31,América,Colombia,2021-04-10,PREMIUM,8508,Tarjeta Debido Bancario,1,1,2022-11-23,1,Android 15.2,23,3496.69,152.03,25,133,escolar_completa
e5e4e61d-e6b0-42e2-9a77-87510fc620e5,M,39,América,Perú,2025-10-17,ULTRA,11510,Tarjeta Debido Bancario,1,1,2025-10-29,0,iOS 17.1,33,11897.82,360.54,25,145,superior_completa
b04ea38e-5c31-48e1-bb5b-18630831d9d5,M,41,Europa,Alemania,2025-03-26,FREE,1558,Tarjeta Credito Bancario,1,0,,0,,47,1607.87,34.21,148,0,escolar_completa
2e586460-44b0-4e47-b2af-b228a9e5906e,F,46,América,Canadá,2020-11-18,FREE,2238,Tarjeta credito marketplace,1,1,2022-02-02,1,Android 13.2,26,1382.94,53.19,23,173,superior_incompleta
190faf00-06cc-4702-bf07-26ad18d4ecd5,M,39,América,Brasil,2022-09-12,PREMIUM,9894,Tarjeta Credito Bancario,0,0,,0,,26,4246.06,163.31,145,0,escolar_completa
9455a57e-2daf-4da8-b55e-afeb797df4a7,F,27,América,Canadá,2022-07-28,FREE,3702,Mercado Pago,0,1,2025-07-18,1,Android 13.3,11,552.42,50.22,26,143,superior_completa
c84fe313-02a8-4612-9e23-12e49cc3db4b,F,18,América,EE. UU.,2024-05-16,PREMIUM,8664,No agregado,0,1,2025-10-08,0,Android 15.2,9,1237.23,137.47,31,101,escolar_completa
86fb6a18-48f3-4314-a43f-48ef700b7ed4,F,46,América,Chile,2024-08-02,PREMIUM,9570,Tarjeta Credito Bancario,0,0,,0,,35,4792.2,136.92,111,0,superior_incompleta
51f32e2d-dfee-4df2-8ffc-cabf02d363e5,F,29,América,Colombia,2024-08-15,PREMIUM,11882,Paypal,0,1,2025-08-03,1,Windows Phone,22,2794.44,127.02,37,137,superior_completa
51f1dafe-c78d-4c08-854c-a33cdec5eed3,NB,42,América,Brasil,2021-09-06,FREE,1359,Tarjeta Credito Bancario,0,0,,0,,8,416.24,52.03,134,0,superior_completa
48af086d-680c-4400-97d0-2c43cf3d4886,F,19,América,EE. UU.,2024-01-15,PREMIUM,3003,Tarjeta Debido Bancario,0,0,,0,,38,5420.32,142.64,72,0,escolar_completa
a3d56e8e-66aa-4251-94f7-3c4e2773c968,M,26,Europa,Italia,2024-03-20,FREE,4440,Tarjeta Credito Bancario,0,0,,0,,47,2125.81,45.23,152,0,superior_completa
a8c4f6d4-cb46-44d4-b11c-9cd25e868e19,M,50,América,Colombia,2022-12-12,FREE,1886,Tarjeta Credito Bancario,0,1,2025-08-21,1,Android 13.2,43,1846.42,42.94,22,189,superior_completa
26e5463a-012b-4800-9419-99a1829189b2,F,25,América,Canadá,2024-09-15,ULTRA,4715,No agregado,0,1,2025-06-13,0,Android 12.0,10,4312.2,431.22,26,154,superior_incompleta
32667c64-ff27-43cc-92e7-2638fbe1908d,M,43,África,Marruecos,2024-09-05,PREMIUM,778,Tarjeta Debido Bancario,0,0,,0,,17,2602.19,153.07,100,0,superior_completa
cc8aaca6-25a0-48c9-af8a-d79cf47a41fb,M,22,Europa,Reino Unido,2020-12-28,FREE,3008,Tarjeta Credito Bancario,0,0,,0,,23,918.16,39.92,105,0,superior_completa
4a4c32ed-52a1-4d3e-a61c-fa4736000123,M,36,América,Chile,2021-08-22,FREE,2958,No agregado,0,1,2025-07-18,0,iOS 17.1,36,1863.0,51.75,30,183,superior_incompleta
b8fd332d-d681-4cf1-b80c-e7949107c07d,NB,37,Europa,Alemania,2024-01-24,PREMIUM,9206,Tarjeta credito marketplace,1,1,2024-02-17,1,iOS 18.5,21,3016.23,143.63,32,141,escolar_completa
29f0dfb9-242c-4feb-a641-e035b70606a3,F,27,América,Argentina,2022-01-08,PREMIUM,2544,Tarjeta credito marketplace,1,0,,0,,9,1365.12,151.68,109,0,escolar_completa
f65821e0-82af-400e-b637-319edb1ff82a,F,48,América,México,2024-03-07,ULTRA,18855,Tarjeta Debido Bancario,0,1,2024-03-19,0,HarmonyOS,23,7880.49,342.63,23,142,superior_incompleta
9d6c2bd1-6547-4931-9d75-9ce99a203ea3,F,35,América,Brasil,2024-03-13,ULTRA,6272,Mercado Pago,0,1,2025-08-08,1,iOS 17.1,7,2274.51,324.93,21,175,escolar_completa
6812d246-6f72-464d-94ed-e398b7820d45,F,31,América,Colombia,2021-07-18,PREMIUM,11319,Tarjeta Credito Bancario,0,0,,0,,35,4826.5,137.9,109,0,escolar_incompleta
c82252a1-9b39-47e7-9808-7171ec6b0372,M,21,América,Colombia,2024-11-14,FREE,1266,Tarjeta Debido Bancario,0,1,2025-05-29,1,iOS 16.4,18,809.46,44.97,23,105,escolar_completa
efe036f4-0d74-4a69-98df-3eeedd997e3d,M,24,América,Argentina,2023-01-05,FREE,6909,Tarjeta Credito Bancario,0,1,2024-12-23,0,Android 13.2,21,976.71,46.51,41,195,superior_incompleta
c2c56b7a-99ae-4af7-8d7a-556bd4d67139,F,19,América,Ecuador,2025-10-28,PREMIUM,9720,Mercado Pago,0,1,2025-10-28,0,iOS 17.2,19,3318.35,174.65,39,136,superior_incompleta
f55a3926-42b6-432f-89fd-d9c638c1a172,M,32,América,Perú,2025-06-22,FREE,4061,Tarjeta credito marketplace,1,0,,0,,24,1017.36,42.39,125,0,superior_incompleta
83d05945-dd9a-4fee-803d-de5f43857cab,F,53,América,Argentina,2025-01-21,PREMIUM,7524,Tarjeta credito marketplace,1,1,2025-05-29,1,Android 12.0,14,1876.7,134.05,34,189,superior_incompleta
3923de7e-2fd3-41ae-940e-c766fb9390d2,M,23,América,México,2022-10-14,PREMIUM,6126,Tarjeta Debido Bancario,0,1,2023-02-08,1,iOS 16.1,17,2398.02,141.06,44,179,superior_completa
0719f4db-df21-461e-827a-7e8d7539e08d,M,30,América,Chile,2024-03-19,FREE,5764,Tarjeta Credito Bancario,1,0,,0,,44,2265.12,51.48,107,0,superior_completa
caadd911-6e83-47e1-9f36-45c464d5e23b,M,41,América,México,2024-09-02,PREMIUM,5583,Tarjeta credito marketplace,1,1,2024-09-17,1,Android 14.1,26,3350.88,128.88,41,154,escolar_completa
fc55d628-d428-4daa-a325-e337651cb405,M,24,América,EE. UU.,2022-12-18,FREE,6241,Tarjeta Credito Bancario,0,0,,0,,26,1029.6,39.6,110,0,escolar_completa
c6ff6956-14e0-473a-8db7-3f1420064eb8,F,21,América,EE. UU.,2023-09-04,FREE,3159,Tarjeta Debido Bancario,0,1,2025-10-27,1,Android 13.3,49,2306.92,47.08,26,186,escolar_completa
b3b70a49-db7e-423e-96f3-79acecfa12c2,F,38,América,Perú,2024-12-26,FREE,4140,Paypal,0,1,2025-05-27,1,Android 15.2,44,2068.44,47.01,32,183,superior_completa
af0b5e6f-ea90-4fb5-8b0b-19c3ec29d89c,M,41,América,Ecuador,2022-11-12,PREMIUM,8256,Tarjeta Credito Bancario,0,1,2025-04-08,1,Android 13.3,10,1139.0,113.9,38,201,postgrado
1256ac9e-aaec-47cb-a242-d7840818f37a,F,40,América,Perú,2022-07-27,FREE,2673,Tarjeta Credito Bancario,0,1,2024-10-24,1,iOS 17.1,50,2531.0,50.62,38,127,postgrado
de3b252a-3d5a-44a9-8698-187b2dd2ef03,F,43,América,EE. UU.,2023-12-21,FREE,2016,Tarjeta Credito Bancario,0,0,,0,,16,654.88,40.93,127,0,escolar_incompleta
356055f9-98bb-4e69-b823-5b24c1276ab3,F,35,América,Brasil,2022-09-28,PREMIUM,3248,Tarjeta credito marketplace,1,0,,0,,29,3094.88,106.72,96,0,escolar_completa
1b465eb1-0de8-438a-a4e7-43071225d40d,M,64,América,Argentina,2022-08-02,FREE,5437,Tarjeta Credito Bancario,0,0,,0,,12,568.8,47.4,54,0,escolar_completa
cb1a5642-85bb-4911-aacd-5c2f7cd21940,NB,41,América,Perú,2021-12-06,FREE,7595,Paypal,0,1,2025-02-28,1,Android 12.0,26,944.32,36.32,29,146,escolar_completa
b8de1c7c-9754-45d5-8cc9-9d09f03f64b5,NB,38,América,México,2025-09-06,FREE,1037,Tarjeta Debido Bancario,0,0,,0,,14,280.0,20.0,72,0,superior_completa
b2211421-60fb-420b-8095-6c7c8916d1a6,NB,19,América,Brasil,2024-01-15,FREE,7818,Tarjeta Credito Bancario,0,1,2025-05-06,1,Android 13.3,46,2162.46,47.01,33,107,escolar_completa
fb6b0dcf-6e7d-431d-9ecf-a41cabc2a2a5,F,31,Europa,Suiza,2025-08-10,PREMIUM,8392,Tarjeta Credito Bancario,0,0,,0,,34,4562.8,134.2,62,0,postgrado
f774f223-fd4c-4aaa-a3fa-f05be610543f,M,30,América,Chile,2021-09-15,PREMIUM,8614,Tarjeta Credito Bancario,0,1,2022-11-14,1,Android 15.2,37,5145.59,139.07,25,188,superior_completa
8ff60a77-988d-4950-859c-8ae011b3b48c,M,65,América,Chile,2023-07-18,ULTRA,14640,Tarjeta Credito Bancario,0,1,2024-08-25,0,Android 12.0,23,8934.81,388.47,29,119,superior_incompleta
a20530ee-b920-41ce-8e4a-870965417857,NB,38,América,Chile,2025-04-12,FREE,509,Mercado Pago,0,0,,0,,35,1593.55,45.53,102,0,superior_incompleta
cdf3a6f7-7f8b-4719-a1b8-02fdaa5bd251,F,28,América,EE. UU.,2021-12-26,FREE,5858,Tarjeta Credito Bancario,0,0,,0,,19,810.16,42.64,102,0,escolar_completa
ae1d58a5-205f-4e44-a54f-2bb821add7f9,F,50,América,Chile,2024-12-13,PREMIUM,1506,Tarjeta Credito Bancario,0,0,,0,,36,4730.4,131.4,92,0,postgrado
8c389147-547a-4af8-8bb2-5b78c29dca1b,F,28,América,Brasil,2020-11-08,FREE,1063,Tarjeta credito marketplace,1,1,2025-08-25,1,Android 14.1,41,1780.63,43.43,40,178,superior_incompleta
8919ca40-660d-42f0-81c5-2922748c99e2,M,44,América,Brasil,2025-08-01,ULTRA,16235,Tarjeta Debido Bancario,0,1,2025-10-17,0,Android 12.0,15,6900.3,460.02,31,98,postgrado
2d026dc5-c3d9-4d60-ab60-998453274084,F,25,América,Canadá,2024-01-03,PREMIUM,8930,Tarjeta Debido Bancario,0,1,2025-05-15,0,iOS 17.1,35,4273.15,122.09,16,60,postgrado
4ec6de78-0ed5-49df-baf9-9ff896385b0f,F,39,América,Chile,2023-12-25,FREE,5314,Tarjeta credito marketplace,1,0,,0,,36,1564.92,43.47,150,0,escolar_completa
12bbfd22-3e3d-4b1c-8eeb-71e943554e59,F,36,América,Colombia,2020-12-24,FREE,7121,Tarjeta Credito Bancario,0,1,2023-02-10,1,iOS 17.1,28,1146.88,40.96,36,135,postgrado
e8099c82-b0fc-4190-b377-89ebcb810588,F,41,Europa,Alemania,2025-08-22,PREMIUM,5236,Tarjeta Credito Bancario,0,0,,0,,25,3326.25,133.05,123,0,superior_completa
7ec25342-e628-4f3d-8093-ea37356714d8,M,40,América,Canadá,2025-01-26,FREE,5600,Tarjeta Credito Bancario,0,0,,0,,36,1596.24,44.34,90,0,superior_completa
5369b0a6-3db7-47c0-9bf1-ddec6926d3b3,M,44,Asia,India,2024-12-27,FREE,5571,Tarjeta Debido Bancario,0,0,,0,,39,1148.55,29.45,60,0,superior_incompleta
554550c1-4ddd-4142-a5a8-867522aa6bb9,M,32,América,Colombia,2023-09-07,FREE,7706,Tarjeta credito marketplace,1,1,2024-10-26,1,KaiOS,26,1154.66,44.41,39,143,escolar_completa
2c98ec27-b382-487c-be81-148b8edf7236,M,35,América,Canadá,2024-09-22,PREMIUM,4880,Tarjeta credito marketplace,1,0,,0,,7,1142.19,163.17,107,0,escolar_completa
0ebd0b4e-8b94-4e15-8534-fc6d05261e2a,F,27,América,Perú,2023-10-17,FREE,4963,Tarjeta credito marketplace,1,0,,0,,40,2300.8,57.52,96,0,escolar_completa
95ea6779-9087-4f23-8068-9e21ddb19247,F,35,América,Chile,2021-09-24,PREMIUM,11898,Tarjeta Debido Bancario,0,0,,0,,7,970.97,138.71,104,0,superior_incompleta
919f3424-26aa-4be8-b75d-ea838f6b1a1f,M,40,América,México,2023-12-21,ULTRA,19078,Tarjeta credito marketplace,1,1,2025-02-02,0,Windows Phone,8,2758.4,344.8,27,134,escolar_completa
7906f6bf-3c08-4a0b-9c9f-41d6f7c090ed,F,26,América,EE. UU.,2022-10-24,FREE,2404,Tarjeta Credito Bancario,1,0,,0,,46,1775.6,38.6,99,0,escolar_completa
1907226e-7208-4313-993d-3b764d9cae5f,M,37,América,Venezuela,2022-10-18,PREMIUM,10820,Tarjeta Credito Bancario,0,0,,0,,32,4870.4,152.2,101,0,superior_incompleta
c5450839-653b-4f01-8129-ceab99d7fe66,M,34,América,Argentina,2025-07-27,PREMIUM,4988,Tarjeta Debido Bancario,0,0,,0,,33,3405.93,103.21,141,0,superior_completa
f4e60b6d-8297-435b-a7e7-9f4fd4c85ae8,SR,34,América,EE. UU.,2020-11-06,FREE,1253,Paypal,0,1,2025-02-15,0,iOS 16.1,41,2683.86,65.46,35,71,escolar_completa
81e90763-28a0-4049-a3e1-08802cbee6be,F,34,América,Canadá,2023-06-19,FREE,2223,Mercado Pago,0,1,2025-10-28,0,Android 13.2,11,397.87,36.17,23,175,postgrado
837aacbe-1880-4984-829c-7bb9a0194bb2,F,30,Europa,Francia,2021-03-12,ULTRA,9910,Tarjeta credito marketplace,1,1,2025-04-29,1,iOS 17.1,29,7858.71,270.99,26,118,escolar_completa
4b8e22da-54df-4c2e-9344-728ec3a62b95,M,45,Europa,Portugal,2021-06-10,FREE,4475,Mercado Pago,0,0,,0,,27,1158.84,42.92,98,0,superior_incompleta
a5c5d722-e80c-41a0-bb48-ce926c473c50,F,27,África,Kenia,2023-10-20,PREMIUM,3519,Mercado Pago,0,1,2024-04-08,1,Windows Phone,5,884.0,176.8,23,190,escolar_completa
be466a53-0b20-403e-854b-03cb5cc22810,M,41,América,Ecuador,2024-10-23,PREMIUM,3153,Tarjeta Debido Bancario,0,1,2025-08-22,1,Android 13.2,5,774.2,154.84,27,145,superior_completa
9b7ea786-ce49-4535-92a6-0eda440adf44,F,44,América,Venezuela,2025-09-05,FREE,7486,Tarjeta credito marketplace,1,0,,0,,43,2564.52,59.64,137,0,superior_completa
0240bffd-24a1-44f7-b183-45cabe4fd33d,NB,44,América,Perú,2024-09-01,FREE,4693,Paypal,0,1,2025-02-17,0,Android 15.2,21,953.82,45.42,35,122,superior_incompleta
c3682126-4a37-4bd6-a414-2c9e0b4fa957,M,37,Europa,Reino Unido,2023-08-02,FREE,587,Paypal,0,1,2024-06-01,1,Android 12.0,31,1268.52,40.92,21,142,superior_completa
6d58efe8-d1dc-4766-8a7a-5895a6d4a027,M,40,América,Chile,2025-08-07,PREMIUM,7890,Tarjeta Credito Bancario,0,1,2025-10-05,0,iOS 16.4,38,4967.74,130.73,18,163,superior_incompleta
3769bc2d-3a99-455b-9b62-c80a2231ed08,F,19,América,EE. UU.,2022-12-11,PREMIUM,6080,Tarjeta Credito Bancario,0,1,2025-03-19,0,iOS 16.4,18,2790.36,155.02,13,138,superior_incompleta
60fd1136-b59a-41aa-9b65-952948428039,F,38,América,EE. UU.,2023-12-05,PREMIUM,5400,Tarjeta credito marketplace,1,1,2024-10-17,1,iOS 17.1,28,4584.72,163.74,20,192,superior_incompleta
2702a55f-2d43-4ab7-83d9-42e8febe804e,M,35,América,Venezuela,2022-12-04,FREE,4322,Tarjeta Credito Bancario,0,0,,0,,30,1352.4,45.08,79,0,superior_incompleta
cf38c9e6-8737-4835-95bf-0651c0fbe7c1,M,26,América,Venezuela,2023-05-13,PREMIUM,7494,Mercado Pago,0,0,,0,,24,3086.88,128.62,104,0,escolar_completa
3377e285-7b8e-47dd-883a-f3edec52820c,F,59,América,Colombia,2024-04-21,FREE,7966,Tarjeta credito marketplace,1,1,2025-01-17,1,iOS 17.2,28,1191.96,42.57,35,217,escolar_incompleta
1d219d32-d437-4ce0-9ea8-e4568c5521bf,M,40,América,Perú,2024-10-12,PREMIUM,4562,Paypal,0,0,,0,,25,4760.0,190.4,117,0,escolar_completa
a59e2b77-b9a5-4af7-947e-9b078a470fe3,F,45,América,Perú,2025-03-09,ULTRA,4565,Paypal,1,1,2025-05-08,1,HarmonyOS,13,4322.76,332.52,20,153,escolar_completa
5e37e345-5a2a-43b2-9fff-3efdb1225161,F,32,América,Chile,2024-09-20,PREMIUM,1424,Tarjeta credito marketplace,1,0,,0,,25,3373.0,134.92,91,0,superior_incompleta
d1a41f24-7578-4183-bc78-21276c1c3abe,F,50,América,Brasil,2022-06-19,PREMIUM,2079,Tarjeta Debido Bancario,0,1,2023-09-20,0,iOS 17.2,31,4220.03,136.13,35,160,escolar_completa
8c4d1652-fd96-4933-ac57-2a41688094a8,F,42,América,Canadá,2022-11-18,FREE,1114,Tarjeta Debido Bancario,0,1,2024-06-16,1,Android 13.2,13,616.46,47.42,36,173,superior_incompleta
d9f5927e-6f18-46c5-aaa3-8f3d1ed08962,F,42,América,Canadá,2022-09-23,FREE,2836,Paypal,0,0,,0,,40,1889.2,47.23,141,0,superior_completa
9383f273-3639-4e7c-a6c6-6f024a486dab,M,29,América,México,2024-03-04,PREMIUM,1138,Tarjeta Credito Bancario,0,1,2025-07-03,1,Android 13.3,37,4180.26,112.98,28,131,superior_completa
8a04fcd0-797e-4a9f-a279-1a65a8ccbcb2,F,25,América,Canadá,2021-12-16,PREMIUM,4778,Mercado Pago,0,1,2024-01-19,1,Android 14.1,7,945.63,135.09,32,126,postgrado
50c4b169-6857-4007-9f9f-8240087951f8,SR,34,América,Chile,2023-10-17,PREMIUM,4539,Tarjeta Credito Bancario,0,1,2024-12-22,1,iOS 18.5,16,2275.2,142.2,45,156,superior_completa
42aa4889-1457-4217-9c81-1e208701db78,F,42,Europa,Portugal,2025-08-03,FREE,2203,Tarjeta credito marketplace,1,0,,0,,25,1444.0,57.76,115,0,superior_incompleta
5d701eeb-cb5f-4981-afa5-5be14c9f7da4,F,25,América,Argentina,2024-10-05,FREE,4060,Paypal,1,1,2025-06-26,0,Android 13.3,36,1466.64,40.74,19,152,escolar_completa
fcb408b9-23b0-4ccf-957a-6f7be4cacbd2,F,32,América,EE. UU.,2023-11-09,PREMIUM,8838,Mercado Pago,1,1,2024-05-20,1,iOS 17.1,34,2724.42,80.13,26,141,escolar_completa
2fd548fb-18d6-4b6d-87ac-e73edc17fcde,M,54,América,Brasil,2025-06-11,ULTRA,11445,Tarjeta Credito Bancario,1,0,,0,,8,3171.2,396.4,135,0,escolar_completa
34b7e6c7-de71-4f25-956f-16cae6a7ac32,F,24,Europa,Alemania,2022-12-28,PREMIUM,3606,Tarjeta credito marketplace,1,0,,0,,6,719.4,119.9,118,0,superior_completa
ea62bc2d-3b64-411b-8748-62b16f9ac730,SR,33,América,Colombia,2023-12-11,FREE,1382,Tarjeta Debido Bancario,0,0,,0,,47,1489.43,31.69,84,0,escolar_completa
3aa5e367-c3ea-4653-8580-24aaed3e25e1,F,60,América,Chile,2021-03-26,PREMIUM,4268,Tarjeta credito marketplace,1,1,2023-03-06,1,Android 13.3,18,1826.82,101.49,21,168,superior_incompleta
081cc9cb-3bd8-46a6-a3ff-959d5224afe4,M,36,Europa,España,2022-09-12,FREE,3795,Tarjeta credito marketplace,1,1,2025-05-15,1,iOS 16.4,39,1274.13,32.67,15,88,superior_completa
4c7e4584-f38d-424d-8cae-5bc87c631d06,M,33,Europa,Alemania,2024-07-27,PREMIUM,10366,Mercado Pago,0,1,2025-01-24,0,iOS 16.4,17,1859.63,109.39,21,165,postgrado
feb4a21b-db0c-4391-839f-df8df6973795,F,35,América,Chile,2021-12-17,PREMIUM,8484,Tarjeta Debido Bancario,0,0,,0,,25,3858.5,154.34,105,0,postgrado
dee4bc7b-9b44-43e5-8fa6-8166e38c1ab1,F,40,Europa,Países Bajos,2022-08-26,PREMIUM,4016,Paypal,0,1,2023-08-01,1,Android 14.1,20,2057.8,102.89,38,155,superior_completa
b514a7aa-8f36-46ef-b4af-a70c14cc3737,M,39,América,Brasil,2022-09-15,FREE,1527,Tarjeta Credito Bancario,0,0,,0,,8,310.4,38.8,134,0,postgrado
885c5261-3060-4e12-afa2-9082124c07e7,F,54,Europa,Portugal,2022-05-15,FREE,7261,Tarjeta credito marketplace,1,1,2022-10-10,1,iOS 18.5,22,962.94,43.77,17,131,superior_incompleta
6c8b3aee-8cd3-431b-abf6-659517885227,M,45,Europa,Portugal,2022-06-16,ULTRA,18205,Tarjeta Debido Bancario,1,1,2022-10-28,1,Android 14.1,21,6969.9,331.9,44,206,superior_incompleta
acab0337-7e57-4d9d-b606-60ed08525fd5,F,45,América,Argentina,2021-06-04,PREMIUM,6687,Tarjeta credito marketplace,1,1,2022-02-02,0,Android 15.2,30,4086.3,136.21,40,154,superior_incompleta
77bc1138-e84a-4c6a-9130-ba3423b344dc,M,41,América,Colombia,2024-10-11,PREMIUM,2974,Tarjeta credito marketplace,1,1,2024-12-08,1,iOS 17.2,30,3801.3,126.71,38,120,superior_completa
859f6b8c-50c9-4783-86a2-4ac722c48225,F,40,América,Colombia,2023-12-16,PREMIUM,1898,Mercado Pago,0,1,2024-11-06,1,Android 14.1,38,6438.72,169.44,35,132,postgrado
267fcae2-4393-4319-a6df-af47912fb90d,M,38,América,Perú,2023-03-25,FREE,5762,Tarjeta credito marketplace,1,0,,0,,47,1397.31,29.73,85,0,superior_completa
3bc70622-2c66-45de-907b-18d275309afd,SR,35,América,Chile,2025-03-03,FREE,5048,Tarjeta credito marketplace,1,0,,0,,24,1147.44,47.81,88,0,escolar_completa
26f98a29-8dca-4ab4-b8d5-823f62afae91,F,33,América,Brasil,2024-05-22,FREE,4730,Tarjeta credito marketplace,1,0,,0,,18,752.94,41.83,134,0,escolar_completa
b297f9e5-07d5-48d3-9db3-45be7b7ac43e,SR,30,América,Venezuela,2025-08-15,PREMIUM,9435,Mercado Pago,0,0,,0,,18,2039.76,113.32,103,0,escolar_completa
e2038597-ea71-408b-8a03-9ecfee03ac1d,F,45,América,Perú,2024-12-19,ULTRA,10095,Paypal,0,1,2025-08-24,1,Android 14.1,30,10694.4,356.48,36,184,postgrado
88a0d96f-eedd-4581-a32e-9ec167ca6860,F,25,América,México,2022-03-04,FREE,1445,Tarjeta Debido Bancario,0,0,,0,,19,990.47,52.13,101,0,escolar_completa
f31f487a-b829-4ae3-94d4-b33a5d42aed9,F,22,América,EE. UU.,2022-12-19,FREE,4239,Tarjeta credito marketplace,1,0,,0,,12,439.8,36.65,86,0,escolar_completa
dfe89194-89e7-4877-8baf-010bbe318f5f,M,54,Europa,Suecia,2023-04-11,PREMIUM,4900,Tarjeta Credito Bancario,0,0,,0,,11,1503.15,136.65,112,0,escolar_completa
39c2be84-ff1a-4ecb-b809-56148945af67,F,42,América,Perú,2022-06-09,ULTRA,11878,Tarjeta credito marketplace,1,1,2025-08-02,1,iOS 17.1,32,7736.96,241.78,20,130,escolar_completa
630f0d5e-8973-478c-a47b-ce1efb5f5d45,F,35,América,Chile,2022-12-22,FREE,1247,Tarjeta Debido Bancario,0,1,2024-10-31,0,Android 15.2,33,1330.89,40.33,28,142,escolar_completa
a829cb2a-aa37-42bf-8415-e1fb9df58618,F,35,Europa,Suiza,2024-12-03,PREMIUM,5410,Mercado Pago,0,1,2025-09-13,0,Android 13.2,16,2005.6,125.35,24,165,postgrado
1a5ce75e-d22a-4101-9fe4-5bfce5ceb4a0,M,33,Asia,Indonesia,2023-11-03,FREE,5819,Tarjeta Debido Bancario,0,0,,0,,44,2031.04,46.16,121,0,superior_completa
f047a22e-e824-4840-8db0-030ddeb5b89b,M,35,América,Colombia,2021-09-12,PREMIUM,11108,Tarjeta credito marketplace,1,1,2021-11-28,0,iOS 16.4,18,2580.66,143.37,16,84,escolar_completa
88f2cbd5-10fc-4b56-b034-189eb53ead0d,F,25,América,Perú,2021-05-04,FREE,5182,Tarjeta credito marketplace,1,0,,0,,21,1033.62,49.22,132,0,superior_incompleta
471dea20-52f0-42b8-8d92-b3fa57e1a9a5,F,39,América,EE. UU.,2023-08-13,FREE,1197,Tarjeta Credito Bancario,1,0,,0,,46,2037.34,44.29,118,0,escolar_completa
92829596-e828-40aa-bf24-7f65910d5a60,M,24,Europa,Francia,2021-12-03,FREE,3137,Paypal,1,1,2023-11-18,0,Android 13.3,14,730.52,52.18,26,174,escolar_completa
0e9e9741-dfad-4d01-9464-07ed647b07d9,F,33,América,Canadá,2021-12-05,PREMIUM,4286,Tarjeta Credito Bancario,0,0,,0,,23,2656.5,115.5,76,0,superior_incompleta
c5b356fc-5350-4ffa-88bc-c94cee3d040f,M,43,América,Colombia,2022-12-22,PREMIUM,11187,Tarjeta Debido Bancario,0,1,2025-07-22,1,Android 15.2,15,1826.4,121.76,17,169,superior_completa
bdd40b84-0ad0-40ed-b5e0-d34db208fd84,M,34,América,Chile,2023-02-17,FREE,7747,Tarjeta credito marketplace,1,0,,0,,13,563.16,43.32,110,0,escolar_completa
902c0ea9-1d2f-48c4-b063-96b4e9a57693,F,39,América,Chile,2024-11-13,FREE,7926,Tarjeta Debido Bancario,0,1,2025-04-14,1,Android 12.0,34,1560.26,45.89,38,140,superior_completa
45213000-e9b1-4363-ade2-63815183527c,F,35,América,Brasil,2022-06-20,ULTRA,2545,Tarjeta Debido Bancario,1,1,2024-06-24,1,Android 14.1,13,6477.51,498.27,29,181,superior_completa
8e07a739-6e86-43e8-b18c-90667bdf1ba2,F,22,América,Chile,2025-09-27,PREMIUM,10218,Tarjeta Credito Bancario,0,1,2025-10-20,0,Android 14.1,32,5037.12,157.41,25,156,superior_completa
8888d720-3b84-4666-bc12-3e65dca7c0c1,F,25,América,Perú,2023-10-13,PREMIUM,11018,Tarjeta Credito Bancario,0,1,2024-09-01,1,Android 14.1,12,1472.28,122.69,24,160,superior_incompleta
0e94759b-7c12-428e-84b5-8d0f2160b410,F,28,América,Colombia,2022-05-10,PREMIUM,8679,No agregado,0,1,2024-11-28,1,iOS 17.2,30,3371.1,112.37,27,138,superior_incompleta
1e92c187-83df-4d24-aac9-030047a1d582,M,30,América,Venezuela,2021-03-24,FREE,6133,Tarjeta Credito Bancario,0,0,,0,,44,1822.48,41.42,115,0,postgrado
4304a56e-09b9-4448-80ac-56e3d408c3f1,M,24,América,Chile,2022-09-18,PREMIUM,4228,No agregado,0,1,2025-04-13,0,Android 12.0,10,1674.8,167.48,24,215,escolar_completa
94d4dda0-4d46-42b4-8ab7-474fba462c20,M,45,América,Canadá,2024-10-02,PREMIUM,10245,Tarjeta Credito Bancario,0,1,2024-11-18,0,Android 12.0,6,563.34,93.89,14,193,postgrado
386faf7e-0b73-4172-8439-7af490fe65b2,M,41,Europa,Países Bajos,2024-08-24,ULTRA,14588,Tarjeta Credito Bancario,0,1,2025-10-11,1,Android 12.0,30,13702.8,456.76,28,161,postgrado
